record_uid,subject_id,rep_index,labelled_reps,detected_reps,push_duration_s,progress_rate_per_s_first,progress_rate_per_s_second,dynamic_accel_rms_g_first,dynamic_accel_rms_g_second,second_to_first_progress_rate,second_to_first_accel_energy,lower_acceleration_half
singleonly_subject059_Chest_Press_(rack)_record0001,248,5,16,23,0.9,1.5674283889300944,0.6547938332921278,0.07019736564037964,0.06084320850487526,0.41775039798729263,0.8667448977583344,second
singleonly_subject059_Chest_Press_(rack)_record0001,248,6,16,23,0.62,1.4940017413994653,1.7318047102134382,0.1378602251091649,0.08053023575494594,1.159171815014899,0.5841440900823853,second
singleonly_subject059_Chest_Press_(rack)_record0001,248,7,16,23,3.72,0.5300038500133819,0.007630558588768596,0.09885391047955219,0.1167197669812328,0.01439717577254568,1.180729891362023,first
singleonly_subject059_Chest_Press_(rack)_record0001,248,8,16,23,0.56,1.8959306995479004,1.6754978718806706,0.1365432031124206,0.06788289100989202,0.8837337104569308,0.4971532047186688,second
singleonly_subject059_Chest_Press_(rack)_record0001,248,9,16,23,0.6,2.692278029831214,0.6410553035021194,0.07782395893067294,0.06801435521558759,0.23810887894899505,0.873951366007685,second
singleonly_subject059_Chest_Press_(rack)_record0001,248,10,16,23,0.96,0.7885290249006279,1.2948043084327054,0.1532851770770146,0.07523105977196119,1.6420502829250698,0.4907914855600361,second
singleonly_subject059_Chest_Press_(rack)_record0001,248,11,16,23,1.06,1.164556813117028,0.7222356397131604,0.13496585926612856,0.08271221178678483,0.6201806829673168,0.6128380335332888,second
singleonly_subject059_Chest_Press_(rack)_record0001,248,12,16,23,0.62,1.3445900503630783,1.881216401249825,0.12899784420229263,0.06197080655528218,1.399100343440621,0.480401877554639,second
singleonly_subject059_Chest_Press_(rack)_record0001,248,13,16,23,0.74,1.4883768546530667,1.2143258480496362,0.14241966185951518,0.09143300345107255,0.8158725690024853,0.6419970547413839,second
singleonly_subject059_Chest_Press_(rack)_record0001,248,14,16,23,0.6,1.740168985519806,1.5931643478135276,0.13452047823734506,0.05422682770680821,0.915522780299198,0.40311206455222043,second
singleonly_subject059_Chest_Press_(rack)_record0001,248,15,16,23,0.96,1.6468109735591916,0.43652235977414183,0.10892881442687011,0.08659573620673103,0.26507132074223566,0.7949754769879324,second
singleonly_subject059_Chest_Press_(rack)_record0001,248,16,16,23,0.66,2.0495859163940677,0.9807171139089623,0.12019005974484505,0.07758409206292485,0.47849524436349744,0.6455117189194378,second
singleonly_subject059_Chest_Press_(rack)_record0001,248,17,16,23,1.4,1.3272351459880103,0.10133628258341838,0.09389719675442451,0.14005436801809742,0.07635141586608785,1.4915713446099013,first
singleonly_subject059_Chest_Press_(rack)_record0001,248,18,16,23,3.04,0.3738177784000778,0.28407695844202746,0.10156315417829477,0.13178670196971548,0.7599343178857444,1.297583784552054,first
singleonly_subject059_Chest_Press_(rack)_record0001,248,19,16,23,0.86,1.7085198275134919,0.6170615678353453,0.09346093880783012,0.09262466966883198,0.3611673437430286,0.9910522069469296,second
singleonly_subject059_Chest_Press_(rack)_record0001,248,20,16,23,1.1,0.8350760961389578,0.9831057220428603,0.1260684791998928,0.08227208807500783,1.1772648344124919,0.6525984020522537,second
singleonly_subject059_Chest_Press_(rack)_record0001,248,21,16,23,0.56,2.195942127675703,1.375486443752868,0.08775900220317136,0.040335510011705884,0.6263764542869592,0.4596167800349977,second
singleonly_subject059_Chest_Press_(rack)_record0001,248,22,16,23,0.6,1.5973599701661787,1.7359733631671546,0.10120780408712618,0.0374534409830101,1.0867765535570266,0.37006475262290817,second
singleonly_subject059_Chest_Press_(rack)_record0001,248,23,16,23,1.88,0.8659947827598656,0.19783500447417693,0.09364575563136135,0.10554587266676899,0.22844826367624343,1.1270758824591338,first
singleonly_subject059_Chest_Press_(rack)_record0002,248,1,16,14,1.56,0.45741079826308173,0.8246404837882002,0.08776581574311386,0.08405283903146776,1.8028443729784989,0.957694500071488,second
singleonly_subject059_Chest_Press_(rack)_record0002,248,2,16,14,0.8,1.271278823765684,1.2287211762343158,0.030027750812395667,0.10262118861717011,0.9665237501515936,3.4175449655992005,first
singleonly_subject059_Chest_Press_(rack)_record0002,248,3,16,14,0.68,2.476930878352351,0.4642455922358839,0.04646219515501454,0.14528274412947367,0.18742775436054923,3.1269022835610403,first
singleonly_subject059_Chest_Press_(rack)_record0002,248,4,16,14,0.42,0.9976550167755474,3.7642497451292143,0.06612156379693766,0.05870715793074709,3.7730975956953423,0.8878670521320314,second
singleonly_subject059_Chest_Press_(rack)_record0002,248,5,16,14,1.82,0.2617091493802033,0.8371919495208956,0.09287775193604245,0.0755232380033265,3.1989403179200586,0.8131467055246274,second
singleonly_subject059_Chest_Press_(rack)_record0002,248,6,16,14,0.96,0.9903583339598505,1.092974999373483,0.05779829797910573,0.10852411710081387,1.1036156933251926,1.8776351708495929,first
singleonly_subject059_Chest_Press_(rack)_record0002,248,7,16,14,1.76,0.30202549478981194,0.8343381415738245,0.09986800367542281,0.08609763996922298,2.762475870305134,0.8621143589597088,second
singleonly_subject059_Chest_Press_(rack)_record0002,248,8,16,14,1.74,0.5523269162336935,0.5970983711226283,0.10655103451643574,0.09114151332295406,1.081059701370758,0.8553789621713647,second
singleonly_subject059_Chest_Press_(rack)_record0002,248,9,16,14,1.72,0.5299340328728571,0.6328566648015616,0.10476168558113803,0.08325059091379251,1.1942178187174437,0.7946663940350105,second
singleonly_subject059_Chest_Press_(rack)_record0002,248,10,16,14,1.44,0.5129745761006784,0.8759143127882105,0.10625989367159555,0.044606527515194366,1.7075199310000504,0.4197870520466951,second
singleonly_subject059_Chest_Press_(rack)_record0002,248,11,16,14,2.02,0.37657714475313164,0.6135218651478584,0.08827687173131053,0.08561102396006602,1.6292063225187443,0.9698012886165859,second
singleonly_subject059_Chest_Press_(rack)_record0002,248,12,16,14,1.46,0.8037962903375052,0.566066723361125,0.09929160243643004,0.05060402730037972,0.7042415225920485,0.5096506256183969,second
singleonly_subject059_Chest_Press_(rack)_record0002,248,13,16,14,1.78,0.49386544470196203,0.6297300609160156,0.1109958032619859,0.08197026201733669,1.2751045202120694,0.7384987504785242,second
singleonly_subject059_Chest_Press_(rack)_record0002,248,14,16,14,1.52,0.4767652112437243,0.8390242624404862,0.09416070504440638,0.04616988574642244,1.7598269392427914,0.49033071411953244,second
singleonly_subject069_Chest_Press_(rack)_record0001,543,1,9,10,2.74,0.5990089872619765,0.13091802003729353,0.1301041225146363,0.0771786087733184,0.21855768915206034,0.5932064817134143,second
singleonly_subject069_Chest_Press_(rack)_record0001,543,2,9,10,1.76,1.0392945652527117,0.09706907111092461,0.12774211690443965,0.08287422641557105,0.09339899808609274,0.648761962177024,second
singleonly_subject069_Chest_Press_(rack)_record0001,543,3,9,10,2.26,0.5250053553045573,0.3599503969078322,0.1261987821415692,0.0840555375520337,0.6856128099855741,0.6660566459170785,second
singleonly_subject069_Chest_Press_(rack)_record0001,543,4,9,10,2.18,0.5310128297877569,0.3864183628727936,0.10741367539340202,0.08357719382395763,0.7277006151193052,0.7780870873085443,second
singleonly_subject069_Chest_Press_(rack)_record0001,543,5,9,10,2.38,0.5357713319883028,0.30456480246547873,0.10507810532417552,0.08793840713126051,0.5684604313097665,0.8368861130485986,second
singleonly_subject069_Chest_Press_(rack)_record0001,543,6,9,10,2.36,0.5375126651543655,0.3099449619642786,0.10226155607264531,0.06236134063859379,0.5766282025657333,0.6098219412414679,second
singleonly_subject069_Chest_Press_(rack)_record0001,543,7,9,10,2.38,0.4045205282789798,0.43581560617480175,0.09996345288793418,0.06173893697233411,1.0773633863007297,0.6176150902024928,second
singleonly_subject069_Chest_Press_(rack)_record0001,543,8,9,10,2.68,0.515345465301967,0.2309231914144509,0.09325224337074535,0.045700126349181316,0.448093962133035,0.4900699939999314,second
singleonly_subject069_Chest_Press_(rack)_record0001,543,9,9,10,3.88,0.2599331848361151,0.25553073268965815,0.08144651992990976,0.06770742350608189,0.983063139286226,0.8313114368096846,second
singleonly_subject069_Chest_Press_(rack)_record0001,543,10,9,10,0.62,2.7051764981933837,0.5206299534195198,0.09661097727980031,0.06597059746494466,0.19245692610711929,0.6828478431998842,second
singleonly_subject069_Chest_Press_(rack)_record0002,543,1,13,10,1.78,0.9028988791649122,0.22069662645306531,0.13166938495296698,0.15632600197543597,0.24443116670738013,1.1872615796851824,first
singleonly_subject069_Chest_Press_(rack)_record0002,543,2,13,10,1.98,0.5450258428796821,0.465075167221328,0.10550283942979526,0.14520771910669936,0.85330846839128,1.3763394415874932,first
singleonly_subject069_Chest_Press_(rack)_record0002,543,3,13,10,1.94,0.6059566431401324,0.424971191911414,0.10708417755293359,0.15032938899222023,0.7013227707335093,1.4038431487033625,first
singleonly_subject069_Chest_Press_(rack)_record0002,543,4,13,10,2.0,0.642042039099475,0.357957960900525,0.11460284960385311,0.134654174552987,0.5575304093834651,1.1749635809095949,first
singleonly_subject069_Chest_Press_(rack)_record0002,543,5,13,10,1.92,0.6576316924309604,0.38403497423570626,0.09823738223526741,0.19022891792259858,0.583966646765618,1.936420877614815,first
singleonly_subject069_Chest_Press_(rack)_record0002,543,6,13,10,1.66,0.7301663783889986,0.4746528987194352,0.07084156962752207,0.17247544964984377,0.6500612911904885,2.4346644287626957,first
singleonly_subject069_Chest_Press_(rack)_record0002,543,7,13,10,1.92,0.6108041955617486,0.4308624711049181,0.10235353325700594,0.13987079247570955,0.7054019507980942,1.3665458145396814,first
singleonly_subject069_Chest_Press_(rack)_record0002,543,8,13,10,1.98,0.6231110535336064,0.3869899565674037,0.08388245119139336,0.13882771683630077,0.621060971993385,1.6550269438304754,first
singleonly_subject069_Chest_Press_(rack)_record0002,543,9,13,10,2.0,0.5829329827432844,0.4170670172567156,0.10225930129552402,0.14105288113398612,0.7154630628275602,1.3793648044430764,first
singleonly_subject069_Chest_Press_(rack)_record0002,543,10,13,10,1.98,0.7165246447648227,0.2935763653361875,0.09124281587788971,0.12829043245746133,0.40972263477768434,1.4060332446244586,first
singleonly_subject076_Chest_Press_(rack)_record0001,454,1,20,19,1.22,0.4828641342696355,1.1564801280254466,0.11207222350384931,0.15296756979591203,2.395042509783214,1.3649017126055154,first
singleonly_subject076_Chest_Press_(rack)_record0001,454,2,20,19,1.22,0.8537385134371457,0.7856057488579363,0.17815188058238293,0.14828410372613118,0.9201948096438718,0.8323465530725062,second
singleonly_subject076_Chest_Press_(rack)_record0001,454,3,20,19,1.06,1.0159173702571849,0.8708750825730036,0.17278786938248902,0.171412080032074,0.8572302315812722,0.9920376971176749,second
singleonly_subject076_Chest_Press_(rack)_record0001,454,4,20,19,0.98,0.9752972817830918,1.0655190447475205,0.17403790833327165,0.2051746349392166,1.0925069357308987,1.17890772708162,first
singleonly_subject076_Chest_Press_(rack)_record0001,454,5,20,19,1.1,1.000211698201031,0.8179701199807871,0.16681937795427695,0.2131064375142331,0.8177969938283851,1.2774681222743969,first
singleonly_subject076_Chest_Press_(rack)_record0001,454,6,20,19,1.04,1.107944327323743,0.8151325957531799,0.173758037453684,0.21397423512941263,0.7357162049127013,1.2314494239522498,first
singleonly_subject076_Chest_Press_(rack)_record0001,454,7,20,19,1.06,1.147099737455622,0.7396927153745666,0.16792773535523456,0.1745215052779465,0.6448373155548588,1.039265520426173,first
singleonly_subject076_Chest_Press_(rack)_record0001,454,8,20,19,1.1,1.116830621853873,0.701351196327945,0.17742372386913405,0.1910994155360333,0.6279834941879936,1.0770792731020926,first
singleonly_subject076_Chest_Press_(rack)_record0001,454,9,20,19,1.06,1.052800018710305,0.8339924341198836,0.15192027864267565,0.1875559987817185,0.792166051765022,1.2345685543590919,first
singleonly_subject076_Chest_Press_(rack)_record0001,454,10,20,19,1.12,0.9847714244809429,0.8009428612333426,0.18420721666022602,0.15168970612570026,0.8133286987439817,0.8234731997796537,second
singleonly_subject076_Chest_Press_(rack)_record0001,454,11,20,19,1.18,0.9961139539619855,0.6988013002753027,0.1768297363463204,0.2506020504452105,0.7015274683141031,1.4171940513127683,first
singleonly_subject076_Chest_Press_(rack)_record0001,454,12,20,19,1.02,1.0400699937498892,0.9207143199756009,0.19430814181506378,0.24412270524960886,0.8852426524257652,1.256368894114365,first
singleonly_subject076_Chest_Press_(rack)_record0001,454,13,20,19,1.08,0.9794028573621463,0.8724489944897055,0.17456298017683364,0.16819814795309043,0.8907968645706194,0.9635384763865994,second
singleonly_subject076_Chest_Press_(rack)_record0001,454,14,20,19,1.2,1.130593915996487,0.5360727506701798,0.17904688346440573,0.14525158424634807,0.47415145534167674,0.8112488831743552,second
singleonly_subject076_Chest_Press_(rack)_record0001,454,15,20,19,1.16,0.8881201437970397,0.8360177872374431,0.156092572221727,0.16677664643266765,0.9413341123681308,1.0684470379267252,first
singleonly_subject076_Chest_Press_(rack)_record0001,454,16,20,19,1.14,0.9447356433588412,0.8096503215534396,0.16556295164674964,0.16517693376530035,0.8570125698601468,0.997668452527514,second
singleonly_subject076_Chest_Press_(rack)_record0001,454,17,20,19,1.06,1.0414340074538586,0.84535844537633,0.1277678495478708,0.1838846474831429,0.811725408740106,1.439209066551964,first
singleonly_subject076_Chest_Press_(rack)_record0001,454,18,20,19,1.04,0.9762936735524043,0.9467832495245188,0.134722778467131,0.18652443443680827,0.9697730049601704,1.38450554953716,first
singleonly_subject076_Chest_Press_(rack)_record0001,454,19,20,19,1.06,0.8047386681873195,1.082053784642869,0.12960451433652026,0.19429285900267695,1.3446026982650208,1.499121076123879,first
singleonly_subject080_Chest_Press_(rack)_record0001,560,1,15,14,1.66,0.7828300679993879,0.42198920910904586,0.06903985216287015,0.15092261018835304,0.5390559539792432,2.1860216304101487,first
singleonly_subject080_Chest_Press_(rack)_record0001,560,2,15,14,1.58,1.1224826864980413,0.14334009831208513,0.09799155426342109,0.14035933581257024,0.12769916189913122,1.43236156286751,first
singleonly_subject080_Chest_Press_(rack)_record0001,560,3,15,14,1.48,1.033942779974288,0.31740857137706346,0.08126287608582976,0.1606798031507146,0.30698852733896625,1.977284227314386,first
singleonly_subject080_Chest_Press_(rack)_record0001,560,4,15,14,1.12,1.2326034832167319,0.5531108024975536,0.07136015816522435,0.14141412553804888,0.44873376558542366,1.9816957974031457,first
singleonly_subject080_Chest_Press_(rack)_record0001,560,5,15,14,1.3,0.9902646625006278,0.5481968759609106,0.08063831518686038,0.13283275822710028,0.5535862246933032,1.6472660412025169,first
singleonly_subject080_Chest_Press_(rack)_record0001,560,6,15,14,1.44,1.1768332839969566,0.21205560489193226,0.0848069662652929,0.16653233454609004,0.1801917126032617,1.9636633861556148,first
singleonly_subject080_Chest_Press_(rack)_record0001,560,7,15,14,1.52,0.973214449822843,0.3425750238613675,0.09194389927793574,0.15726079165286527,0.3520036348861522,1.7103994162514704,first
singleonly_subject080_Chest_Press_(rack)_record0001,560,8,15,14,1.44,1.2261538111463288,0.16273507774256005,0.08263670019219198,0.15595297775668515,0.13271995426937452,1.887212066720696,first
singleonly_subject080_Chest_Press_(rack)_record0001,560,9,15,14,0.74,1.2210950229265065,1.4816076797761961,0.07044978941713134,0.07790202987715796,1.2133434761083037,1.1057808763047126,first
singleonly_subject080_Chest_Press_(rack)_record0001,560,10,15,14,1.02,1.5651202962922979,0.3956640174331923,0.08666795752599095,0.1469111963432684,0.25280102645815994,1.6951039407985478,first
singleonly_subject080_Chest_Press_(rack)_record0001,560,11,15,14,1.14,1.0766288973060851,0.6777570676061956,0.07361554230721055,0.15599461273713888,0.6295178118496196,2.1190445366298607,first
singleonly_subject080_Chest_Press_(rack)_record0001,560,12,15,14,1.34,0.7063550968323826,0.7861822166004532,0.0660907747526088,0.15301352185542663,1.113012732726148,2.315202423154931,first
singleonly_subject080_Chest_Press_(rack)_record0001,560,13,15,14,1.4,1.13510232182811,0.29346910674331866,0.08369605745391709,0.1445279028391424,0.25853978192087523,1.7268185292804172,first
singleonly_subject080_Chest_Press_(rack)_record0001,560,14,15,14,0.68,2.2746331756208615,0.6665432949673735,0.08965972917374314,0.08211555192056032,0.29303331284853895,0.9158576841274674,second
singleonly_subject081_Chest_Press_(rack)_record0001,536,1,21,20,1.92,0.4046816137023802,0.6369850529642865,0.06355374496655465,0.11322895986443392,1.574040014164696,1.78162529877698,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,2,21,20,1.46,0.7141897117438281,0.6556733019548021,0.08722920824313574,0.13059352422530085,0.9180660140760819,1.497130684269137,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,3,21,20,1.36,0.7230844231758993,0.7475038121182183,0.10681070045803179,0.13490587303179605,1.0337711450553246,1.263037059520113,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,4,21,20,1.56,0.8290233977622594,0.45302788428902263,0.12434551537391762,0.13190021915266043,0.5464597085098656,1.0607557398111638,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,5,21,20,1.68,0.5701513533870555,0.620324837089135,0.07064876368962504,0.11174861606877158,1.0880002887023204,1.5817490672548338,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,6,21,20,1.54,0.5738550163738082,0.7248462823274904,0.0943387899346219,0.11465442108897164,1.2631174454268894,1.2153475910431835,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,7,21,20,1.48,0.5099466091432583,0.8414047422080931,0.05971025729926202,0.12813389440641665,1.64998595367014,2.145927688172938,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,8,21,20,1.44,0.44583513192448515,0.9430537569644037,0.07968441773723864,0.1292833081191356,2.115252229885142,1.6224415235793095,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,9,21,20,1.32,0.4642782178903369,1.0508732972611783,0.06905786040011765,0.14411692035762275,2.2634559554318696,2.0869010351988435,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,10,21,20,1.2,0.6828708554938949,0.9837958111727718,0.09625561673036512,0.12248366819241038,1.4406762322009323,1.2724833350298537,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,11,21,20,1.26,0.5691394531290417,1.0181621341725455,0.07828354024869837,0.12222943012485926,1.7889501923910665,1.5613681974084148,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,12,21,20,1.22,0.613445251979324,1.025899010315758,0.08669961649815976,0.13010761779738622,1.6723562648918107,1.500671203085977,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,13,21,20,1.28,0.7261631519860531,0.8363368480139469,0.08143950174056043,0.11632719778917772,1.1517203065544834,1.4283878867500694,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,14,21,20,1.22,0.658583323418036,0.9807609388770459,0.07052570481178458,0.1098152396558719,1.489197955676912,1.5570952456120961,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,15,21,20,1.12,0.7452052887069693,1.0405089970073162,0.08583811540142845,0.13215109061524025,1.396271621760412,1.539538583730848,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,16,21,20,1.14,0.6522978523375849,1.102088112574696,0.07290856424101318,0.13172846152611417,1.689547357277409,1.8067625236818625,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,17,21,20,1.02,0.7308313150515433,1.229952998673947,0.11690346253094541,0.1623036688818481,1.6829505979600807,1.3883563871248454,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,18,21,20,1.06,0.71771374311065,1.1690787097195385,0.10736441215265372,0.15169230440605533,1.6288927458078528,1.4128732357829612,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,19,21,20,1.04,0.7846701327142238,1.138406790362699,0.0894598112660683,0.15799144768537512,1.4508093820582642,1.766060596925276,first
singleonly_subject081_Chest_Press_(rack)_record0001,536,20,21,20,1.08,0.6704927529564092,1.1813590988954425,0.10873942434357904,0.14334308410939967,1.7619267228265574,1.3182255191685124,first
singleonly_subject083_Chest_Press_(rack)_record0001,509,1,15,14,1.84,0.840727515421555,0.2462290063175754,0.06528883310943419,0.1030819174061907,0.2928761124156999,1.5788598523948107,first
singleonly_subject083_Chest_Press_(rack)_record0001,509,2,15,14,2.76,0.5172946478015967,0.20734303335782361,0.19164692840884762,0.08499717633401731,0.40082191887929214,0.4435092022591128,second
singleonly_subject083_Chest_Press_(rack)_record0001,509,3,15,14,1.72,0.9559859719770649,0.20680472569735373,0.07244298280299565,0.07946312764985562,0.21632610912654185,1.0969057950850924,first
singleonly_subject083_Chest_Press_(rack)_record0001,509,4,15,14,2.48,0.5604475338398042,0.2460040790634217,0.0773208719875516,0.07374391462749016,0.4389422099477708,0.9537387865900256,second
singleonly_subject083_Chest_Press_(rack)_record0001,509,5,15,14,1.48,0.6799208669740905,0.6714304843772608,0.047199937165391594,0.06053979406025172,0.9875126900655143,1.2826244629969827,first
singleonly_subject083_Chest_Press_(rack)_record0001,509,6,15,14,1.26,0.7839901001773665,0.8033114871242207,0.07524578657043704,0.08415385172400025,1.0246449374073512,1.1183862321011746,first
singleonly_subject083_Chest_Press_(rack)_record0001,509,7,15,14,2.1,0.8227179524205673,0.129662999960385,0.05702366066036936,0.0840653853838248,0.1576032218318511,1.474219375085631,first
singleonly_subject083_Chest_Press_(rack)_record0001,509,8,15,14,1.94,0.8234087553878622,0.20751907966368424,0.059695168276786774,0.08050635723058158,0.25202437830034186,1.3486243452284146,first
singleonly_subject083_Chest_Press_(rack)_record0001,509,9,15,14,2.26,0.6286207894486601,0.25633496276372936,0.04514500389525134,0.06047565941789805,0.40777360066082324,1.3395869797290967,first
singleonly_subject083_Chest_Press_(rack)_record0001,509,10,15,14,2.08,0.7956174192556082,0.16592104228285323,0.06467759182845556,0.06394381249804591,0.20854375264695874,0.9886548136740179,second
singleonly_subject083_Chest_Press_(rack)_record0001,509,11,15,14,2.44,0.6383127888033817,0.1813593423441593,0.038124795369428685,0.07540874978422082,0.2841229966332745,1.9779450369113116,first
singleonly_subject083_Chest_Press_(rack)_record0001,509,12,15,14,2.18,0.6078352693084013,0.3095959233521492,0.045139045736614244,0.07829667632524255,0.5093418216820642,1.7345664944292942,first
singleonly_subject083_Chest_Press_(rack)_record0001,509,13,15,14,2.62,0.6696694329103536,0.09368934571560053,0.04994437492715168,0.056938977997118216,0.13990387064320794,1.1400478648530248,first
singleonly_subject083_Chest_Press_(rack)_record0001,509,14,15,14,2.56,0.6652669649674748,0.1159830350325252,0.042374300333912686,0.051076870949535225,0.17434058977841424,1.2053737889958211,first
singleonly_subject086_Chest_Press_(rack)_record0001,570,1,20,15,0.6,2.584796004230304,0.7485373291030295,0.2958472452029877,0.3041192383440626,0.28959241962536525,1.0279603520911587,first
singleonly_subject086_Chest_Press_(rack)_record0001,570,2,20,15,2.42,0.6817547748529383,0.14469150613879728,0.10519067667947817,0.11213330602422937,0.21223394609888688,1.0660004247896018,first
singleonly_subject086_Chest_Press_(rack)_record0001,570,3,20,15,2.5,0.5734991264048455,0.2265008735951545,0.08638052624112222,0.11401906673332682,0.3949454553053018,1.319962631566454,first
singleonly_subject086_Chest_Press_(rack)_record0001,570,4,20,15,2.5,0.6089193767080747,0.19108062329192527,0.10692563573407424,0.10833901447113692,0.31380282940730303,1.0132183337266076,first
singleonly_subject086_Chest_Press_(rack)_record0001,570,5,20,15,3.0,0.6234029741978377,0.04326369246882892,0.1043254141635378,0.17160120041672033,0.06939923975258278,1.644864789587346,first
singleonly_subject086_Chest_Press_(rack)_record0001,570,6,20,15,2.66,0.6714705734479773,0.0804091258001429,0.07562830146151177,0.10624310606177376,0.11975078131457781,1.4048061903894835,first
singleonly_subject086_Chest_Press_(rack)_record0001,570,7,20,15,2.6,0.5725852751351358,0.19664549409563337,0.0916489424679014,0.10309613776485615,0.3434344238929705,1.1249026446864234,first
singleonly_subject086_Chest_Press_(rack)_record0001,570,8,20,15,2.74,0.565529327906993,0.16439767939227704,0.09158054955867447,0.107919311660249,0.2906970006325011,1.178408648783075,first
singleonly_subject086_Chest_Press_(rack)_record0001,570,9,20,15,1.52,0.2620115554306871,1.0537779182535234,0.13670176483068158,0.06357099290957893,4.021875739493067,0.465034178514943,second
singleonly_subject086_Chest_Press_(rack)_record0001,570,10,20,15,2.94,0.4020459366258573,0.27822617221768015,0.0810871074296776,0.1511065168789381,0.6920258280749559,1.863508536298258,first
singleonly_subject086_Chest_Press_(rack)_record0001,570,11,20,15,0.28,6.6613510642018126,0.48150607865532963,0.06212632542392212,0.10372873738927206,0.07228354638790163,1.669642243951719,first
singleonly_subject086_Chest_Press_(rack)_record0001,570,12,20,15,1.92,0.22071439307024177,0.820952273596425,0.13332715705504952,0.068365773199682,3.719523055006019,0.5127670514376483,second
singleonly_subject086_Chest_Press_(rack)_record0001,570,13,20,15,0.32,4.625741010740223,1.6242589892597774,0.08550795695966402,0.10040574297258707,0.35113487449654246,1.1742268970354497,first
singleonly_subject086_Chest_Press_(rack)_record0001,570,14,20,15,2.04,0.2213899988365839,0.7590021580261612,0.12605125339317166,0.07905971614265851,3.4283488956807333,0.6272029354286552,second
singleonly_subject086_Chest_Press_(rack)_record0001,570,15,20,15,2.52,0.17679078213604954,0.6168600115147441,0.1013376949657276,0.06588823315445244,3.4892091321822356,0.6501848416498504,second
singleonly_subject086_Chest_Press_(rack)_record0002,570,1,21,11,3.1,0.6414839129179553,0.0036773774046253956,0.1412246767690472,0.11561422393703322,0.005732610484178621,0.8186545480723866,second
singleonly_subject086_Chest_Press_(rack)_record0002,570,2,21,11,2.96,0.6000713807194299,0.07560429495624582,0.11714292616550803,0.10224581541212682,0.12599216924093812,0.8728296172802318,second
singleonly_subject086_Chest_Press_(rack)_record0002,570,3,21,11,2.94,0.3268608758439075,0.35341123299962995,0.1141012125241694,0.16921750741644145,1.081228311853394,1.4830474074111797,first
singleonly_subject086_Chest_Press_(rack)_record0002,570,4,21,11,3.42,0.42854498507779065,0.15625033655963624,0.09765074231640813,0.11229855833997957,0.36460661540881933,1.1500020960015802,first
singleonly_subject086_Chest_Press_(rack)_record0002,570,5,21,11,3.26,0.5550022095157737,0.0584947229995637,0.1040946347316127,0.10698077879920746,0.10539547770557339,1.027726155868034,first
singleonly_subject086_Chest_Press_(rack)_record0002,570,6,21,11,3.48,0.3645024070534187,0.21021023662474222,0.14237363395175567,0.10652545335753771,0.5767046597141824,0.7482105387127692,second
singleonly_subject086_Chest_Press_(rack)_record0002,570,7,21,11,1.24,0.38816031884088253,1.224742906965569,0.06400448090577149,0.09555130728887717,3.155250157004391,1.4928846533346545,first
singleonly_subject086_Chest_Press_(rack)_record0002,570,8,21,11,2.94,0.45898190752120166,0.22129020132233573,0.08970369253391404,0.09061573068371598,0.48213273267664414,1.0101672308467917,first
singleonly_subject086_Chest_Press_(rack)_record0002,570,9,21,11,2.22,0.13047727600077905,0.7704236249001217,0.07852501188447189,0.06766384229711869,5.904657489136436,0.8616852219859267,second
singleonly_subject086_Chest_Press_(rack)_record0002,570,10,21,11,1.06,0.9697065574202643,0.9170858954099242,0.030304796005113006,0.12545526921062963,0.9457354788335883,4.13978266639587,first
singleonly_subject086_Chest_Press_(rack)_record0002,570,11,21,11,1.14,0.7195490230920795,1.0348369418202015,0.03484523337233716,0.05139735980459817,1.4381743406074712,1.4750183835876207,first
singleonly_subject087_Chest_Press_(rack)_record0001,576,1,20,18,1.74,0.7052750267131471,0.4441502606431747,0.1921647299138735,0.12345148088663517,0.6297546968493777,0.6424252824228723,second
singleonly_subject087_Chest_Press_(rack)_record0001,576,2,20,18,2.28,0.6838534880069244,0.19333949444921605,0.12635154826377085,0.09043531558870858,0.28272063803125386,0.71574362824519,second
singleonly_subject087_Chest_Press_(rack)_record0001,576,3,20,18,0.9,1.0978474347672784,1.1243747874549435,0.12440168841715486,0.1848452124205292,1.0241630593173343,1.4858738235182927,first
singleonly_subject087_Chest_Press_(rack)_record0001,576,4,20,18,2.44,0.5520052322865454,0.2676668988609956,0.12462315343407726,0.11574169747329087,0.484899206031529,0.928733500027469,second
